Datetime,Username,Like Counts,Tweet,Class
2022-12-13 18:27:49+00:00,dyoyoofat,0,"Mau rest akun ini, akan aktif kalo ada update member aja.
Gamau terlalu sering buka akun ini, isi tl lagi gila bgt.
Demi kesehatan mental.",Awareness
2022-11-20 12:12:17+00:00,jinniejungie,0,baca contract of employment kadang2 kelakar. tanya pasal mental health. kalau letak “ya” kang kata tak fit nak keje 🙄 of course la terpaksa tipu letak “tidak”,-
2022-11-18 06:57:26+00:00,blondiekilledme,1,Pls Allah ji ik kaori yelim rinka podium mental health waaste zaruri honda ae,-
2022-11-07 15:55:31+00:00,nrulshzwani,0,yk i loveee sangat sendu2 rasa mcm dah jadi routine dulu sampai my friend tempat intern tegur it not good for your  mental health 🥲👍🏻,Awareness
2022-12-26 07:25:16+00:00,aprilliouz,4,"Kenapa penting untuk tidak meromantisasi istilah kesehatan mental, dan tidak menggunakan istilah tersebut secara keliru untuk sesuatu dengan padanan kata yang lebih sederhana?",Others
2022-11-23 12:57:00+00:00,Aisyah38_,0,"@nrfrh hi, kene tegas sikit utk tak ambik risiko pasal mental and health, keje biar lah yg tak menggangu benda tu, minta doa mak and bincang, insya allah much better",-
2022-10-27 01:32:57+00:00,helloitskims,0,"@punyaqiu ok

wish me luck 🥰 makasih ya buat kaka yg sudah ngadain giveaway semoga selalu diberikan kesehatan fisik &amp; mental, panjang umur, dijauhkah dr semua penyakit, diberikan rezeki yang melimpah, dijauhkan dari orang jahat, segala urusan lancar, Amin",Others
2022-11-24 04:20:25+00:00,sushitrass,0,"@collegemenfess mental health emang penting tapi kelas lebih pentingg tanggung jawabnya, klo niatnya emang mau nenangin dir tu bukan kabur dari tanggung jawab",Feelings and Problematization
2022-11-29 06:20:54+00:00,ijwaa,2,"Puluh ribu tweet i merentan pasal customer tak guna, lrt lambat, duit, politik cam sial, penat dengan dunia, mental health etc. Hat satu pasal pudding tu pula jadi kayu ukur perangai i. Apo 😂",-
2022-12-22 11:24:20+00:00,collegemenfess,0,[cm] tema-tema tentang mental health dan self development apa aja yah guys?🤔,-
2022-11-12 22:16:02+00:00,eqqsheIIs,20,"@convomf Diri sendiri lah yg nyelametin. Fuk mental health, aku akan ngeyel berjuang sendiri meski dah gyla",Feelings and Problematization
2022-12-30 23:21:54+00:00,Nrzrn_,0,"My mental health issue dah okay actually tapi bila kena macam ni, it's happen again. Sampai satu tahap, i ask my friend berhenti tepi drawbridge aku nak terjun 😭 aku penat sumpah aku penat!",Feelings and Problematization
2022-12-28 04:19:50+00:00,diandfa,0,"karena menikah, gue justru jd semakin feminis. semakin ngerti pentingnya memperjuangkan hak perempuan atas kesehatan reproduksi dan kesehatan mental. semakin ngerti bhw pengasuhan setara itu baik untuk anak. semakin ngerti bhw perempuan itu bukan ART atau baby sitter-nya laki2✊",Awareness
2022-12-14 14:09:19+00:00,Anggitasahr,0,"Mental Health udah d level 9/10 yaallah.
2022 berat banget yah☺️",Feelings and Problematization
2022-12-08 21:40:18+00:00,TheLuxury16,7,"@niichoos Budak ni masih tgh bangga dia dapat 11A,entah2 masuk degree pun rasa terpaling hebat,padahal benda normal je orang sambung belajar,xsabar je nak tengok dia jatuh,mesti terpaling depress,anxiety,mental health bagai. Dunia ni kejam dik😂",-
2022-11-19 12:35:22+00:00,thnnderbolt,0,Gak usah sok edgy dg menyangkut-pautkan org itu sm trauma atau mental health mereka. Toh jg kl lo dikatain hal yg sama bakal nangis,Feelings and Problematization
2022-11-21 19:44:21+00:00,imperfectwelve,0,"Bisa gak sih dihadapan dosen itu gak harus serba-serbi ilmiah? Bahkan aku mahasiswa jurusan kesehatan malah gak sehat.

""Sehat menurut WHO itu, individu dalam kondisi yang baik secara fisik, mental, sosial dan ekonomi tanpa cacat apapun.""",Feelings and Problematization
2022-11-23 05:35:30+00:00,xef_xbe_xad_xde,0,@tanyarlfes Generasi yang aware sama mental health tapi low manner,Youth
2022-12-14 17:27:12+00:00,kfarhaalina18,0,"Memang benar merantau menuntut ilmu di daerah orang bukan hanya untuk mengejar gelar, tapi tentang seberapa besar peduli sosial, rasa senasib seperejuangan dan perhatian. Mental health dan independent harus dipersiapakan karena gk semua orang suka diajak susah seneng bareng",Others
2022-10-26 01:31:19+00:00,berziarah,0,"Semangat bestie, because it may take some time for parents to understand about mental health. Karena waktu mereka seumuran kita, kesadaran akan kesehatan mental itu gak ada.",Stigma
2022-12-20 01:09:23+00:00,nittasu_,0,skrng lebih beryukur banget di umur yang baru biar lebih baik sama di beri kesehatan jiwa dan mental. tapi bedanya umur skrng ga mikirin target mobil 😅 hbd buat aku 🥳✨,Feelings and Problematization
2022-11-10 12:39:33+00:00,taufikhusainn,0,"Mungkin yg kemarin2 terlalu berlebihan. Punya ekspektasi terlalu tinggi mmang baik untuk beberapa hal, selebihnya bisa jadi berbahaya untuk kesehatan mental.

Secukupnya saja.",Awareness
2022-12-22 07:26:45+00:00,Szyszka3482,0,@Jakub75703089 @DemonTheCarno Jak kurwa mental health 7,-
2022-11-24 02:55:41+00:00,Strputrs,20,"@fuchsiaseed Ini ngasih peluang buat orang yang punya kepribadian ngehe, tapi make alesan mental health",Feelings and Problematization
2022-12-05 00:29:20+00:00,put3dee_,0,mental health terpaksa tolak tepi sebab kerja tetap kena pergi kalau tak takde duit . penatnya hidup ni 🙃,-
2022-12-18 17:45:27+00:00,miliagrawal9,3,@tiyaran76913310 @SidKiDuniyaa Bt yaha pr fight ki nhi pcc or archna ki lekin single person ko 5hr tk poke krna kya sahi h kisi ki mental health k liye...usne vomiting bhi kr diya...tum 5 uspe chhad rhe ho chahe vo kitni bhi galt ho...,-
2022-11-20 11:56:49+00:00,dreamieofyou,0,@kelelahaan betuuul😂 kpop enjoying sendirian emang lebih bagus untuk kesehatan mental wakakakak,Stigma
2022-12-13 20:10:52+00:00,Arwate3bet,0,Wraya mozakra ad keda bs enahrda mazkrtsh kelma 3lshan my mental health aham mn kol da,-
2022-11-24 11:51:50+00:00,judsteep,0,@collegemenfess Validasi mulu lah kimak. Ntar ngulang kelas sama junior kena mental health lg.,Feelings and Problematization
2022-11-23 14:48:27+00:00,_perplexiity,0,"@crutskii Sebenernya tadi i bawa bawa mental health segala karna salah baca ""direpresi"" jadi ""depresi"", Mas Crut. Hahahahaha terus pas baca lagi malah tambah dalem dan baru sadar itu bukan depresi, makanya wis kadung 🤣🤣",Feelings and Problematization
2022-11-06 16:22:23+00:00,Toxic_Dip16,3,"@aayu_chaudhary_ @_mirchi___ @Mon_Geller29 Ayu ji ye individuals pe depend karte hai jaise sab medicines sab pe suit nhi karte same ye process bhi sabka mental health pe kaam nhi kar sakta but apko sayad iska knowledge nhi hai isi liya experienced poocha tha 
Ok my bad sabko samajh nhi ata 😔",-
2022-11-17 11:18:28+00:00,freckles_lixskz,0,"@bgonkhyun Dia pandai tau tk keluar mental health card, keluar card yg lagi next level",-
2022-11-26 07:08:25+00:00,moon_0011223344,0,"@worksfess Kerja di kota sendiri + tinggal bareng ortu emang lebih menghemat uang dari pada kerja diluar kota + ngekos. Tp kadang tuh sering banget muncul permasalahan kalau tinggal bareng ortu. Anggap aja biaya tinggal sama ortu tuh mental health 🤣. """"Gak berlaku buat keluarga idaman""""",Feelings and Problematization
2022-11-10 19:23:31+00:00,ayuushitaa,0,"Koar koar perduli mental health,ngobrolin mental health di semua circle..
Tp cuma perduli mental health nya dia sendiri, ga perduli mental health orang lain.
Merasa paling tersakiti dan yg paling harus dijaga mental health nya.
Najis bgt babi..",Feelings and Problematization
2022-12-29 07:31:45+00:00,Vikbe2,0,"Udah gaji kecil banget, di sepelein +diceramahin mulu, ditambah gada hari libur. Gw melebihi kerja rodi si ini. RIP mental health",Feelings and Problematization
2022-11-22 08:31:04+00:00,pengungsi_dunia,0,@siwanbukansiwon @Diki_darmawan Asah kesehatan mental itu perlu,Awareness
2022-11-30 18:31:40+00:00,imnot_urcat,0,"@convomf Gpp mbak, tv gak bisa balikin kesehatan mental kamu",Stigma
2022-11-24 08:15:11+00:00,virani6,0,"Sibuk jaga mental health, lupa menguatkan mental 🫥",Awareness
2022-12-07 07:29:22+00:00,niddumajandamha,0,"Mental health aku makin merosot..... Haishhh.... Tengah cuti, tapi kenapa hati tak tenang fikirkan kerja.... Apa masalah sbnrnya ni",Feelings and Problematization
2022-11-12 05:31:15+00:00,Araaakuuu,1,@dlwlsgh244 @NatureStranger @convomf Lalu apa yg bisa sembuhkan mental health?,Others
2022-12-15 14:41:28+00:00,555wins,0,"@berhoodiemerah @delasyahmareads Terima kasih sebelumnya atas giveaway novel nya kak!^^
Izin ikut giveaway nya kak. Domisili Cikarang.
Harapan aku di tahun depan, semoga diberikan kesehatan baik fisik maupun mental, bisa jadi seseorang yang lebih baik, kuat jalanin kuliah, dapet ips/ipk 4. Aamiin :D",Others
2022-11-02 23:46:08+00:00,MahasiswaUMS,3,"Sharing time, Demi Allah lagu d'masiv yang cinta ini membunuhku itu real adanya. Di saat orang-orang fokus dengan kesibukan dakwahnya, prestasinya karirnya, jati dirinya, pengembangan dirinya bahkan ambisinya.
Gua, malah masih bergelut dengan kesehatan mental terus. Walau (cont)",Feelings and Problematization
2022-12-16 06:45:50+00:00,Akuanaksoleh_,0,"Mood bu dewi sedang bagus, alhamdulillah mental health aku aman 🙏🏼🙏🏼",Others
2022-12-26 15:46:09+00:00,bitterslevs,0,alah mental health mental health dulu lo nyuruh icul jangan temenin gw anjing,Feelings and Problematization
2022-11-05 06:24:15+00:00,elayneishere,0,"@damigod @ngrlylac @parkjayshow @Renesmee_lizzo 😭 yah...

Di Indonesia, kesehatan mental itu kurang penting. Rakyatnya juga nggak ada edukasi masalah itu, jadi begitu. Mungkin bisa dibicarakan baik-baik, dikasih pemahaman.",Stigma
2022-11-24 07:20:53+00:00,pawithmarie,0,"@collegemenfess Maaf ini ya, ini bukan cuma jadi alesan kalau lagi males aja kan? Soalnya lama-lama kok sering banget lihat yang nggak mau ini, alesannya mental health, nggak mau itu alesannya mental health.",Feelings and Problematization
2022-12-27 03:17:23+00:00,youdoyou123,0,Antara tanggung jawab dan kesehatan mental,Others
2022-12-08 12:33:54+00:00,gpnyanma19,0,"sikap bodo amat itu penting buat kesehatan mental kita karena bikin kita ga dikit-dikit sakit hati, ga bikin dikit-dikit kepikiran yang lama-lama jadi depresi lalu stress yang hampir gila.",Awareness
2022-12-09 05:47:31+00:00,hj_jeongin,0,"@_leechiplushie_ Ketikkannya ga dijaga sampe ngerusak mental health orang.
Mereka masih muda, usia dimana mereka lagi tumbuh tapi dikasih komentar yg gak2.
Mereka capek woy traine bertahun2 pas debut malah dihate.",Feelings and Problematization
2022-11-24 04:07:50+00:00,maeksfantasy,0,"I don't know, sender. Aku nggak tahu kamu kayak gimana kuliahnya, tapi kalau kamu terus-terusan begini, dengan konteks apa-apa kacau langsung skip kelas ... mending cari kebiasaan baik buat hidup kamu makin jalan, yuk? 

Mental health juga ngajarinnya buat bisa hadapin hidupmu",Awareness
2022-12-01 18:36:58+00:00,dutaumbi,1,"Hal yang paling susah dirawat ketika terjadi seperti ini adalah mental, health, dan mentalhealth🙂 kenapa kita tidak bisa melihat sisi positifnya sedikit saja",Stigma
2022-12-07 11:42:24+00:00,kadyasandya,0,"@switchrblade gkk, mama paham mental health ak penting",Awareness
2022-10-28 10:53:48+00:00,clxrn,0,@sbyfess Km udh berhenti sm dia kan? Makasih klo gt. Makasih sudah memberi dirimu kesehatan mental baik. Semangat kak,Feelings and Problematization
2022-12-26 02:01:46+00:00,SidabutarBoston,0,"@WhatSap89659695 @AgusYudhoyono Ngapain mimpi, apalagi nangis 🤣sante sj, AHY dan demokrat memrintah pun gak banyak ngaruh buat sya, gak memerintah apalagi 😉 lu tu yg mesti rajin2 cek kesehatan, mental trutama 🤣, terlalu menjiwai, ntar sumpahmu serapahmu gak kejadian, gangguan jiwa lu 🤣",Feelings and Problematization
2022-11-12 12:42:56+00:00,frostinefrore,1,"""sepanjang aku hidup, baru pertama kali aku jumpa orang yang ambik berat tentang mental health orang lain even strangers, dan kau orangnya"" -the best compliment ever",Feelings and Problematization
2022-11-20 10:04:09+00:00,new_mo_imron,0,@Arkham_asylumm @dedymursaid @adipatkai Benahin mental health dulu,Others
2022-11-22 11:16:49+00:00,tobisayhaitohlo,0,"@tanyarlfes Cok cuman di suruh beresin kamar, dikit2 toxic depresi mental health taek kucing",Feelings and Problematization
2022-11-24 09:35:11+00:00,miramen,0,@bunjeuni es teh abun dan BERGEMBIRAAAA BERSAMA SAMA adalah kunci mental health,Stigma
2022-12-22 12:05:33+00:00,edisiketiga,1,"Atau kdg mreka ada pikirn ""aku ingin jd penguasa dunia, aku pny kekuatan super hebat di bumi ini"", aku jg gak sama skali ketwa yg 'mengejek' pernyataan gitu. 

Mngkn bagi org shat, hal2 kecil gitu rasanya sulit dicerna ya? Iya kaya gitu gg kesehatan mental. Tdk terlihat scr fisik",Others
2022-11-14 01:06:49+00:00,hattangsa,0,"Iya, sometimes itu bukan aku. Tapi nyalahin mental health juga doesn’t make sense, so😔😔😔",Feelings and Problematization
2022-11-03 11:03:58+00:00,maelanifitri,0,Emang beda ya pemikiran gen X dan Gen Z. Gapnya jauh banget. Effort banget kalo harus menjelaskan masalah kesehatan mental 🥹,Youth
2022-12-07 00:36:43+00:00,_MartabakCheese,0,"@Gilmassg Ih kenapakah tawwa!?
Mental health org kan beda beda kak",Stigma
2022-11-14 06:14:17+00:00,icaneducation,0,"Yuk, cari tau jawabannya di pentingnya mempersiapkan mental untuk study abroad bersama Dr. Putri Rosarie, Sp.KJ dari RS St. Carolus Summarecon Serpong, kalian juga bisa konsultasi dan tanya-tanya seputar kesehatan mental di instagram live ini!",Service
2022-11-09 15:43:45+00:00,tsubakiee,0,"@tanyakanrl Nder, good for you klo lu dulu ga ngalamin nangis2 pas ngerjain pr apa belajar pas sekolah krn w gitu. Kataku ini wajar sih, cuma ortu sekarang antara lbh aware soal kesehatan mental atau sekedar gila nyari clout sampe anaknya yg lg tantrum divideoin/difoto trs dishare ke sosmed",Feelings and Problematization
2022-12-14 03:13:37+00:00,fheraibrahim,0,Kesehatan mental lebih penting👌,Awareness
2022-11-26 14:19:59+00:00,toaekook,0,saatnya tidur demi kesehatan mental dan fisik yang lebih baik. and because i deserve it. 💁🏻‍♀️,Awareness
2022-11-08 10:43:27+00:00,Arundaya201111,0,Teume punya tim mental health ga sih? Ini donk dibimbing co fandommu..,-
2022-10-30 09:49:19+00:00,delasyahmareads,0,"@iprimaa Wkwkwk hasut siapa lagi atuh, setauku cuma haru doang yg sering nerbitin buku asia dan punya consent ke kesehatan mental. 😅",Others
2022-11-27 05:51:17+00:00,sukapantantri,0,@billymramadhan cari kerjaan yg bikin mental health aman bil,Awareness
2022-11-17 15:59:15+00:00,akukarenn,299,@prasprasetja @tanyakanrl Yg beneran ada mental health disorder mati2an mau sembuh ko yg sehat pada bodoh si mau dibilang sakit dah gitu sakit jiwa lagi. Heran.,Feelings and Problematization
2022-11-19 16:34:40+00:00,simmyyyyyyyyyys,0,"just now, I saw someone tiktok who I adore so much since in form 5. dia seorang yg kuat pada agama and always postif person. lamaa sngt tak nmpk dia d ig and tiktok and who knows rupanya dia struggling with mental health dia😢rupanya bnyk masalah dalaman dia yang tak terluah😭",Feelings and Problematization
2022-12-30 03:46:00+00:00,ilovember,0,@worksfess -tapi kalo sampe lingkungan kerja toxic aku mending pilih tempat lain. kesehatan mental penting jg.,Awareness
2022-12-28 00:04:30+00:00,Miss_Iraaaa,0,Mental health aku penting sbb tu x kira la kawan tara mana pun kalau aku annoyed aku remove 🙂,Awareness
2022-11-24 03:27:29+00:00,liviatoures,6,@collegemenfess Memang ada beberapa kondisi di mana beneran sampai ga mampu menjalani hidup karena mental yang sudah terlalu capek tapi sekali lagi jangan jadikan mental health excuse semata untuk kabur dari hal-hal yang masih bisa dilakukan.,Feelings and Problematization
2022-12-27 03:48:36+00:00,SteveNeedJobs,288,@BNGPY Kayaknya sebelum membeli pajero harus ada syarat pengecekan kesehatan mental.,Stigma
2022-12-22 09:28:05+00:00,chldksru,0,@dibidibidison Mental health boleh memburuk tapi laptop sampe bundir😩,Feelings and Problematization
2022-11-18 14:38:13+00:00,yoonminnaddict,0,"@kunimeng beb kerjaan bisa dimana ajaa tapi mental health kamu lebih penting, keluarlah kalau udah gakuat",Awareness
2022-11-10 16:16:18+00:00,deiineschatz,0,Beli tidak ya.. tidak berguna bagi masa depan namun berguna bagi mental health,Awareness
2022-11-12 23:13:56+00:00,izzatyasmin,4,"@aemieruls_ hm i got mental health issue for this year cause of my previous work, so take a risk resign jugak masa ogos, rasa berat nak resign sbb dah 2 tahun keje tapi kena sayang diri sndiri, then dapat keje baru masa sept and now tgh take time for healing 😬",-
2022-11-17 14:21:51+00:00,gateisekai,0,Di gramed ada gasi buku buat kesehatan mental gitu,Others
2022-12-15 01:21:28+00:00,MarissaMamiE,0,"kan gak mungkin juga melakukan poligami, yang sebenernya secara helicopter view, bakal lebih ribet ya.. maksudnya not that simple, marrying more that 1 woman, than everything OK. banyak faktor dibalik itu semua. Ekonomi, mental health etc.",Others
2022-12-06 08:39:15+00:00,NazilaAlissa,0,@ainunrozi Kesehatan mental yang  utama,Awareness
2022-11-27 10:07:14+00:00,rosssyposie,0,"@ahtullll Kann malas eh ngn org kinek,asal kenak kecam alu madah drik ada mental health problem aih .. apa jak asa org nok ada mental health problem kdk kmk kdirik boh carik jaoh gilak..asal dh kenak anok madah depress kakya alu org tek backup kesian ngn nya.Salah dcarik drikpun juakya",-
2022-12-20 14:52:46+00:00,vvangchang,0,"kata “sakit jiwa” terasa cukup kasar untuk karakter Prajaka yg dari deskripsinya seperti anak autisme😭 Pak Langit memang alumni Boomers yg belum kenal pengetahuan mental health, agak sedih bacanya🥲",Feelings and Problematization
2022-12-28 06:30:30+00:00,hastarika,0,"Mau orang self diagnosis, mau kesehatan mental diromantisir, mau ada orang2 yg nyebut istilah serampangan, kehidupan penyandang disabilitas mental nggak jd lbh baik atau buruk, kok. Krn emang bukan itu masalah kami. Itu mslh para psikolog &amp; orang2 yg adu toxic2an aja.",Feelings and Problematization
